michiganstateu,4,"I'm lucky to be in a college that values people working toward the common good. - @CALmsu student Emily Cervone http:// go.msu.edu/Ywy pic.twitter.com/irpDN4V8d8
michiganstateu,4,Spartans don't wallow in the darkness. They simply look for the light. http:// go.msu.edu/jwy #SpartansWill pic.twitter.com/qJQTpzyw81
michiganstateu,4,Looks like #Sparty is channeling Andrew Lloyd Webber today. @PhantomOpera pic.twitter.com/p76SukW1Pp
michiganstateu,4,Here's #VictoryForMSU like you've never heard it before. pic.twitter.com/CstWl1tnU1
michiganstateu,4,Since its founding in 1967 @LymanBriggs has worked to bridge the sciences and humanities through interdisciplinary teaching and research. pic.twitter.com/MK2xG0Lfb3
michiganstateu,4,No matter the weather @dairystoreMSU will make you smile. ( : E. LaForme) #MSUView pic.twitter.com/osqH9z8uoG
michiganstateu,4,Signs of spring. #MSUView pic.twitter.com/Bni3yiMCfx
michiganstateu,3,Go Green! https:// twitter.com/MSUScottW/stat us/847833097538285568...
michiganstateu,3,We're taking a road trip this summer to showcase Spartans in Michigan. Know of any Spartan-owned businesses or orgs we should check out? pic.twitter.com/7HDCvfuZff
michiganstateu,3,Good morning #SpartanNation ! pic.twitter.com/wwsuJwtqyE
michiganstateu,3,. @landgrantgoods is the first #MSU -affiliated student-run business. The products including this tea are organically grown on campus! pic.twitter.com/amJtZhwVZt
michiganstateu,3,If you're wondering what it's like to be a #Spartan  it looks a lot like this. #GoGreen pic.twitter.com/D3N8fcO8BA
michiganstateu,3,#MSU pediatrician @MonaHannaA helped prove the children of #Flint were being poisoned by lead in drinking water. http:// go.msu.edu/59y pic.twitter.com/KacxPqVGqe
michiganstateu,3,For half a century @jmcmsu has been a leader in public affairs education. #SpartansWill pic.twitter.com/gDJTerWoNa
michiganstateu,3,Cap Gown @TheRealSparty is ready for #MSUgrad17 ! pic.twitter.com/88pCst52uQ
michiganstateu,3,Ever been inside Beaumont Tower? So cool. #MSU pic.twitter.com/YkAwmTBnG1
michiganstateu,3,It's almost time for #MSUgrad17 ! This year's undergrad commencement speaker is @tigers legend Kirk Gibson. http:// go.msu.edu/QQy pic.twitter.com/AnDOi8RJtS
michiganstateu,3,. @MSUvets ranks #1 in the Big Ten and #5 in the nation. http:// go.msu.edu/MQy #MSUPride pic.twitter.com/3NvvIPrMSH
michiganstateu,3,This feels important. https:// twitter.com/jmcmsu/status/ 844244591951958016...
michiganstateu,3,#MSU focuses on preventing sexual assault with #ItsOnUs action week. Check out the events: http:// go.msu.edu/GQy pic.twitter.com/L9SdFHlut1
michiganstateu,3,Because you're always in #SpartanNation  no matter where you roam. #WorldPoetryDay pic.twitter.com/Lm78TTLbUn
michiganstateu,3,What makes a Spartan is what's inside. @tyleroakley #SpartansWill pic.twitter.com/WfMUKEN6LP
michiganstateu,3,#MSU focuses on preventing sexual assault with #ItsOnUs action week which kicks off today. More info: http:// go.msu.edu/GQy pic.twitter.com/R1jz6fv3xb
michiganstateu,3,pic.twitter.com/IwfBcoVt5l
michiganstateu,3,It's always a good day to go green. #StPatricksDay pic.twitter.com/BAVsPMyc0d
michiganstateu,3,He's Mr. March for a reason. http:// go.msu.edu/59y @MSU_Basketball pic.twitter.com/O5lgQzcvLo
michiganstateu,3,#MSU 's African history graduate program is #1 for the first time in @usnews #BestGradSchools ranking. http:// go.msu.edu/j9y pic.twitter.com/53dCBU72SE
michiganstateu,3,The first female instructor at #MSU  Linda Landon served as the librarian for 41 years holding the post from 1891 until 1932. @MSUArchives pic.twitter.com/WjKbDMQJ7O
michiganstateu,3,The history behind #MSU 's West Circle is pretty awesome. pic.twitter.com/xRRZPDQWOg
michiganstateu,3,The Facility for Rare Isotope Beams at #MSU is expected to add $4.4B to @PureMichigan 's economy. http:// go.msu.edu/R9y #SpartansWill pic.twitter.com/a37hIz6Uve
michiganstateu,3,Not a bad view even in the cold. #MSUView pic.twitter.com/9lmLBC3LRu
michiganstateu,3,Doctor. Hero. #Spartan . @MonaHannaA is one of @TIME 's 100 most influential people. http:// go.msu.edu/59y pic.twitter.com/W1Q5eiMC1O
michiganstateu,3,Seven #MSU graduate programs rank #1 nationally. http:// go.msu.edu/j9y #MSUPride pic.twitter.com/agsWT54ZJB
michiganstateu,3,I was accepted and my creativity was encouraged. - #MSU student Jaimie Bozack on @karlgude @MediaSandboxMSU http:// go.msu.edu/59y pic.twitter.com/ZW7oo73DO3
michiganstateu,3,#SXSWSpartans are taking over! https:// twitter.com/zoezappitell/s tatus/840611923129425920...
michiganstateu,3,Coach Izzo makes you a better person and a better player. - #MSU alumnus Denzel Valentine http:// go.msu.edu/59y #GoGreen pic.twitter.com/iGJIqzF9d5
michiganstateu,3,There's a spirit that runs deep inside #MSU artists athletes scientists and leaders. We call it #SpartansWill . http:// go.msu.edu/59y pic.twitter.com/8GDrlROiCA
michiganstateu,3,So proud of the #MSU students who make a difference through Alternative Spartan Breaks. http:// go.msu.edu/y7y #SpartansWill @MSU_ASB pic.twitter.com/oHK4Xqifan
michiganstateu,3,#MSU 's new solar array project could save the university $10M over 25 years. http:// go.msu.edu/B7y #SpartansWill pic.twitter.com/6ks0hA0wTN
michiganstateu,3,She's a Spartan! @AmyTAstley https:// twitter.com/NYTFashion/sta tus/839589824873041921...
michiganstateu,3,We are so glad you are here #Spartans . http:// bit.ly/2na5au7 via @oiss #YouAreWelcomeHere pic.twitter.com/nJM3HYJ0iY
michiganstateu,3,Mayo Hall is named after Mary Mayo an advocate for the creation of a women's course & the building of a women's dorm at #MSU . @MSUArchives pic.twitter.com/CPejMEqk6B
michiganstateu,3,So proud of @tyleroakley ! He's one of @TIME 's 2017 Next Generation Leaders. http:// ti.me/2mMqV6u #SpartansWill pic.twitter.com/BlgYPui4ME
michiganstateu,3,No matter what you want to do you can do it at #MSU  and you'll get support and encouragement along the way. http:// go.msu.edu/vby pic.twitter.com/v104F1GdOK
michiganstateu,3,#MSU ranks in top 10 among large schools in @PeaceCorps ' volunteers. http:// go.msu.edu/yby #SpartansWill pic.twitter.com/3Ma8Punw3m
michiganstateu,2,From Wharton to Vest meet the #Spartans whose legacies are historic firsts. http:// bit.ly/2lclw4K #BlackHistoryMonth @MSUArchives pic.twitter.com/U5WCjxPWbU
michiganstateu,2,Looks like a Spartan to us. http:// go.msu.edu/insta #SpartanSelfie pic.twitter.com/DHIG1Px7MX
michiganstateu,2,This is so real. https:// twitter.com/franzi_loetzne r/status/836321442572689410...
michiganstateu,2,. @MSUAgBio researchers revived century-old Spartan barley for #Michigan 's booming craft brewing industry. http:// go.msu.edu/SMy pic.twitter.com/9inWdyQ8ia
michiganstateu,2,Because if we won't do it who will? #SpartansWill http:// go.msu.edu/LZy pic.twitter.com/R9hXdfw7eg
michiganstateu,2,Officially a winner tonight! #Oscars https:// twitter.com/detroitspartan s/status/835909185191690241...
michiganstateu,2,#MSU student Gideon Smith was one of first African-Americans in the nation to play intercollegiate football. @MSUArchives pic.twitter.com/SG0cpMsEWM
michiganstateu,2,. @MSUBroadCollege alumna Priya Balasubramaniam of @Apple was named the #5 most powerful female engineer of 2017. http:// read.bi/2lv4AIF
michiganstateu,2,#MSU 's agricultural roots are infusing #Michigan 's robust beer industry with the revival of Spartan barley. http:// go.msu.edu/SMy pic.twitter.com/0LtL2BWgPc
michiganstateu,2,#MSU 's first class consisted of eight students. Today MSU enrolls more than 50k students from 130+ countries. http:// go.msu.edu/8ty pic.twitter.com/2fez0aCxEs
michiganstateu,2,https:// twitter.com/JohnKody1/stat us/834434479934550017...
michiganstateu,2,#WhatMotivatesMeIn4Words : Who will? Spartans Will. pic.twitter.com/fYqbyW4YdU
michiganstateu,2,Congrats! #SpartansWill https:// twitter.com/MagicJohnson/s tatus/834271110401134593...
michiganstateu,2,The time is always right to do what's right. -MLK at the #MSU Auditorium in 1965 #MondayMotivation @MSUArchives pic.twitter.com/7MkRW5rPwc
michiganstateu,2,William O. Thompson Class of 1904 was the first known African-American graduate of #MSU . @MSUArchives pic.twitter.com/oPASy7IKR2
michiganstateu,2,Spartan Stadium opened its doors in 1923 with a capacity of 14000. Today it seats more than 75000. http:// go.msu.edu/8ty #MSU pic.twitter.com/g6spk1gGo3
michiganstateu,2,Incredible view of Sparty. http:// go.msu.edu/insta #MSU pic.twitter.com/lEzJUyRyW7
michiganstateu,2,MSU has given me a glimpse into so many amazing people and opportunities that exist. -Micaela Procopio http:// go.msu.edu/VLy pic.twitter.com/ImP3ZePoNm
michiganstateu,2,Under John Hannah's leadership #MSU 's enrollment increased from about 6000 to nearly 40000 students. http:// go.msu.edu/Rty #TBT pic.twitter.com/Q7JFw52fwv
michiganstateu,2,Being a Spartan means taking bold risks that lead to triumph. http:// go.msu.edu/8Ly #SpartansWill pic.twitter.com/MD4EGXYWD5
michiganstateu,2,Spotted: Even @TheRealSparty is feeling the #Valentines love. pic.twitter.com/Rtb9lhxl0g
michiganstateu,2,Just saying. http:// on.freep.com/1Skvw4t pic.twitter.com/REsg2TXGFw
michiganstateu,2,Happy Valentine's Day #Spartans ! pic.twitter.com/VqB6rKxhdN
michiganstateu,2,The history behind #MSU 's West Circle is something Leslie Knope could get behind. #GalentinesDay pic.twitter.com/8lXJnbRlIl
michiganstateu,2,More than 130 years ago William J. Beal started the world's oldest continuing plant biology experiment. http:// go.msu.edu/8ty #MSU pic.twitter.com/mYWkk0rsfD
michiganstateu,2,Founded on this day in 1855 #MSU is the nation's pioneer land-grant university. #HBDMSU pic.twitter.com/4aOYIP6JLg
michiganstateu,2,Myrtle Craig the first African-American woman to graduate from #MSU  received her diploma from President Roosevelt in 1907. @MSUArchives pic.twitter.com/TiRnWxHFSj
michiganstateu,2,Beaumont Tower stands at what was once the corner of College Hall the first U.S. building devoted to the teaching of scientific ag. #MSU pic.twitter.com/zXLQI8tXpO
michiganstateu,2,The Farm Lane hustle. #MSU pic.twitter.com/XzrLDSt1kX
michiganstateu,2,Rooted in land-grant values with our eyes on solving modern challenges we will change the world. http:// go.msu.edu/bty #SpartansWill pic.twitter.com/mtHoN6CCHI
michiganstateu,2,Update on Baron. https:// twitter.com/msuvets/status /829419049398460416...
michiganstateu,2,. @msuvets will travel to #Detroit today to perform surgery on a mutilated dog. Speedy recovery Baron! http:// on.lsj.com/2k3vcwe #SpartansWill
michiganstateu,2,Spartans have been advancing the common good with uncommon will for more than 160 years. http:// go.msu.edu/8ty #SpartansWill pic.twitter.com/0PBTuJKfnI
michiganstateu,2,Who knew @MarthaStewart was secretly a #Spartan ? http:// bit.ly/2llrSOb #GoGreen pic.twitter.com/yECkmygYT3
michiganstateu,2,Important business no matter the season: #Sparty photos. pic.twitter.com/xFhFnpzWOI
michiganstateu,2,This is every #Spartan 's color of the year. Every year. #SpartansWill pic.twitter.com/qyGQkFE1HP
michiganstateu,2,Love is everywhere on #MSU 's campus. #MSUView pic.twitter.com/XNtuXYnaq2
michiganstateu,2,It's true. #GoGreen https:// twitter.com/RyanFieldABC/s tatus/828413141759451139...
michiganstateu,2,Can't stop. Don't stop. It's the #SpartansWill way. Right @MagicJohnson ? pic.twitter.com/5k0ZfSy4lX
michiganstateu,2,Clifton Wharton Jr. #MSU 's 14th president was the first African-American president of any major U.S. university. #MSUPride pic.twitter.com/LJi0FTfFJR
michiganstateu,2,She's a #Spartan ! https:// twitter.com/HellsKitchenFO X/status/827381080424488961...
michiganstateu,2,Spartans can be trusted to take care of the world. http:// go.msu.edu/ffy #SpartansWill pic.twitter.com/HSQs59Xud2
michiganstateu,2,Start your morning with #SpartansWill . http:// go.msu.edu/insta pic.twitter.com/pIG1HzaPjw
michiganstateu,2,Home is not where you're from. It's where you belong. http:// go.msu.edu/insta #MSUView pic.twitter.com/ZcSxEbjHln
michiganstateu,1,Perfect example of #SpartansWill : #MSU develops "mosquito factories" to stop the spread of Zika and dengue fever. http:// go.msu.edu/R6y pic.twitter.com/A4MwpmmRPm
michiganstateu,1,President Simon's statement on the executive order on immigration: http:// go.msu.edu/96y #MSU
michiganstateu,1,#Sparty on Cape Town. http:// go.msu.edu/insta pic.twitter.com/E239kiofJe
michiganstateu,1,Every day #MSU works to advance prosperity for the people of Michigan. http:// go.msu.edu/SXB @MISpartanImpact #Mich180 pic.twitter.com/2UOxk4XYvP
michiganstateu,1,#MSU lands nearly $2M @USAID grant to help feed Haiti. http:// go.msu.edu/p6y via @MSUnews #SpartansWill pic.twitter.com/szfOH2EMwq
michiganstateu,1,Same. https:// twitter.com/magicjohnson/s tatus/824395369035423745...
michiganstateu,1,#MSU  @umich and @waynestate contribute $16.5B to Michigan's economy. http:// go.msu.edu/Dqy via @urcmich #SpartansWill pic.twitter.com/dw291mWQ8t
michiganstateu,1,#SpartansWill https:// twitter.com/MSUnews/status /823532807641321472...
michiganstateu,1,Sunrise to sunset on #MSU 's campus is beautiful. pic.twitter.com/SEhWAr8QEa
michiganstateu,1,If you haven't taken a squirrel photo like this do you even go here? #PizzaSquirrel pic.twitter.com/KW4Sq9gyHr
michiganstateu,1,Twice the beauty. http:// go.msu.edu/insta #MSU pic.twitter.com/B3vOZX709B
michiganstateu,1,Spartans are open inclusive willing to address problems and look for solutions. http:// go.msu.edu/nqy #SpartansWill pic.twitter.com/HkrdyUGEOG
michiganstateu,1,#MSU is the most Instagrammed place in Michigan but #SpartansWill is worldwide. http:// go.msu.edu/insta pic.twitter.com/axDVP8A5Ev
michiganstateu,1,. @eatatstate ranks #1 in Michigan for best college food. http:// bit.ly/2k1SIy2 #PotatoWhale pic.twitter.com/Vzqeg22mwz
michiganstateu,1,Victory for MSU. #3wordsbetterthanIloveyou pic.twitter.com/J8z5yPb6pq
michiganstateu,1,At #MSU  green is more than a school color. It's a responsibility. http:// bit.ly/2k1SIy2 @BeSpartanGreen pic.twitter.com/KzDqfMsm3U
michiganstateu,1,The heart of being a Spartan is having empathy. - #MSU professor Lisa Cook http:// go.msu.edu/LZy #SpartansWill pic.twitter.com/HuRZgkICif
michiganstateu,1,Michigan State is a very special place. - #MSU professor Karim Maredia http:// go.msu.edu/LZy #SpartansWill pic.twitter.com/ljgU5wKu2f
michiganstateu,1,President Simon:  #MLKDAY is an occasion to recommit ourselves to his vision of an inclusive and just society. http:// go.msu.edu/2qy pic.twitter.com/JZuxvoaUxk
michiganstateu,1,It was standing room only in the #MSU Auditorium when #MLK spoke on campus in 1965. Listen: http:// bit.ly/1IZdP7t via @MSUArchives pic.twitter.com/GbSi9nJzue
michiganstateu,1,Whatever the future holds Spartans will be in the driver's seat. http:// go.msu.edu/qmy #SpartansWill pic.twitter.com/LqQJQJWE2u
michiganstateu,1,To commemorate MLK's legacy #MSU has a variety of events scheduled. Check 'em out: http:// go.msu.edu/pmy pic.twitter.com/cUVnc6pm8W
michiganstateu,1,Welcome back #Spartans ! May your semester be equal parts awesome and memorable. pic.twitter.com/FkhaFxJhaw
michiganstateu,1,Current status: Spartan Snow Globe. #MSUView pic.twitter.com/d5Vd5CBUqX
michiganstateu,1,#SpartansWill https:// twitter.com/YahooBeauty/st atus/816652939804737536...
michiganstateu,1,For both of us our #MSU experience has been transformational. -Hannah Piper #Spartan & @Leader_Dog puppy-raiser http:// go.msu.edu/mgy pic.twitter.com/SlQU8erlqG
michiganstateu,1,#MSU is @Kiplinger 's 38th best value for public colleges up from ranking 85th 10 years ago. http:// bit.ly/2hR10Z7 pic.twitter.com/d56EmlZfuY
michiganstateu,1,We are strong as one but extraordinary together. #WednesdayWisdom pic.twitter.com/LdnNAYRC22
michiganstateu,1,Gold medal winner. NBA champion. Spartan. @Money23Green makes the @Forbes #30Under30 list: http:// bit.ly/2hOpFxj pic.twitter.com/dyNJuGaljM
michiganstateu,1,#SpartansWill https:// twitter.com/tyleroakley/st atus/816369772359077888...
michiganstateu,1,New year same #SpartansWill . pic.twitter.com/eVIx9GsCJ9
michiganstateu,12,Spartans never rest on their laurels -  they're already figuring out ways to make 2017 even better. http:// go.msu.edu/QZy #SpartansWill pic.twitter.com/Op3xrZTcT2
michiganstateu,12,Happy New Year's Eve #Spartans ! pic.twitter.com/r4wFqjpWmS
michiganstateu,12,Because the world never stops asking: Who Will? #SpartansWill http:// go.msu.edu/LZy pic.twitter.com/kU2TI5AItq
michiganstateu,12,Lookin' good @TheRealSparty . #SpartansWill pic.twitter.com/7NhMc459BL
michiganstateu,12,On the banks of the Red Cedar... pic.twitter.com/htv2MVTPj4
michiganstateu,12,What's inside me is the Spartan Will and that carries me each and every day. -Coach Izzo http:// go.msu.edu/LZy #SpartansWill pic.twitter.com/jKfvI0NxeU
michiganstateu,12,Watch & RT #MSU 's new TV commercial before it airs tonight during @MSU_Basketball . http:// go.msu.edu/LZy #SpartansWill pic.twitter.com/MqxBhJofo2
michiganstateu,12,How you know you're home. #MSUView pic.twitter.com/vyMpJnIoaW
michiganstateu,12,Want your very own #Spartan gingerbread cookie cutter? Of course you do. Now available for pre-order: http:// go.msu.edu/sZy pic.twitter.com/Qzuyrinfye
michiganstateu,12,Watch #MSU 's new commercial before it airs on TV-and see what makes a Spartan a Spartan. http:// go.msu.edu/LZy #SpartansWill pic.twitter.com/Isq2WLzAP6
michiganstateu,12,#MSU is the most Instagrammed spot in @PureMichigan . http:// bit.ly/2ifIZiY via @people pic.twitter.com/WTRXQb1JoL
michiganstateu,12,#MSU 's annual poinsettia tree is 16 feet tall and made up of approximately 350 poinsettia plants. #MSUPride pic.twitter.com/O5QsnH2Ri6
michiganstateu,12,Take a look back at #MSU 's year. #SpartansWill pic.twitter.com/Kp6qn7qLoI
michiganstateu,12,Don't you forget it. #SpartansWill pic.twitter.com/ykuk0cpySE
michiganstateu,12,Want #MSU Bakers cookies at home? We've got you covered. http:// go.msu.edu/pXy pic.twitter.com/HYvzY4HUsl
michiganstateu,12,. @CityofEL is one of the best college towns in the nation. http:// bit.ly/2hZVao2 via @Forbes pic.twitter.com/Q5lfqyXU3X
michiganstateu,12,You're forever a Spartan. Congratulations #MSUgrad16 ! pic.twitter.com/GuhRmIIog5
michiganstateu,12,Never reveal a Sparty's true identity. #MSUgrad16 pic.twitter.com/h2PcfZWT8c
michiganstateu,12,Congratulations to our new Spartan grads! Come home often. http:// go.msu.edu/bXy #MSUgrad16 pic.twitter.com/zRg7gysPme
michiganstateu,12,Sparty selfie. #MSUView pic.twitter.com/G9NrWBKWBg
michiganstateu,12,As #Spartans  what we're made of makes a difference. Happy holidays! http:// go.msu.edu/pXy pic.twitter.com/EGJUvIG4zH
michiganstateu,12,. @MSUSupplyChain is the best undergrad supply chain program in the nation. http:// bit.ly/2aiUvrE via @usnews #SpartansWill pic.twitter.com/ejsbefCzq1
michiganstateu,12,It's finals week but you're a Spartan. You got this. #SpartansWill pic.twitter.com/gSzxi18CvI
michiganstateu,12,Then & Now: #MSU 's Beaumont Tower then-under construction in 1928-and now. @MSUArchives #FlashbackFriday pic.twitter.com/hTJ9bn8tXQ
michiganstateu,12,When you're a Spartan the world is filled with opportunity and possibility. http:// go.msu.edu/VKy #SpartansWill pic.twitter.com/h6LgVD5CjO
michiganstateu,12,We're always ready to #GoGreen . Nice choice @pantone . https:// twitter.com/NBCNews/status /806887336374128640...
michiganstateu,12,#MSU aims to combat sexual assault by partnering with high schools focusing on bystander intervention. http:// go.msu.edu/SKy pic.twitter.com/KdvlltFPS3
michiganstateu,12,#MSU 's campus in winter is something else. http:// go.msu.edu/insta pic.twitter.com/79opyExutL
